Station,Date,MaxT,MinT,RH1,RH2,Wind,Rain,SSH,Evap,Radiation,FAO56_ET,Lat,Lon,Cum_Rain
ICRISAT,1999-05-12,37.6,19.0,83,29.0,11.9,21.6,7.6,13.0,22.4,7.5,17.5084095,78.2723004,30.0
ICRISAT,1999-05-13,34.7,23.4,73,36.0,5.6,0.0,5.6,6.2,19.3,5.2,17.5084095,78.2723004,30.0
ICRISAT,1999-05-14,36.9,23.5,71,31.0,7.0,0.0,9.5,9.0,23.3,6.5,17.5084095,78.2723004,30.0
ICRISAT,1999-05-15,34.3,22.3,72,43.0,9.6,0.0,9.4,6.5,23.0,6.4,17.5084095,78.2723004,30.0
ICRISAT,1999-05-16,36.7,23.3,72,31.0,9.3,0.0,11.1,9.6,25.4,7.3,17.5084095,78.2723004,30.0
ICRISAT,1999-05-17,36.3,23.9,76,35.0,9.0,0.0,10.7,10.1,24.4,6.9,17.5084095,78.2723004,30.0
ICRISAT,1999-05-18,37.7,23.8,60,27.0,5.0,0.0,8.9,8.4,22.2,5.9,17.5084095,78.2723004,30.0
ICRISAT,1999-05-19,36.6,24.6,65,42.0,11.4,0.0,5.7,9.6,19.3,6.6,17.5084095,78.2723004,30.0
ICRISAT,1999-05-20,37.3,24.7,65,35.0,15.7,0.0,8.6,12.2,24.2,8.6,17.5084095,78.2723004,30.0
ICRISAT,1999-05-21,36.6,22.8,74,34.0,16.5,0.0,9.8,11.6,24.7,8.4,17.5084095,78.2723004,30.0
ICRISAT,1999-05-22,35.3,21.8,72,42.0,14.6,0.0,10.2,10.7,24.0,7.5,17.5084095,78.2723004,30.0
ICRISAT,1999-05-23,35.8,23.0,75,39.0,17.4,0.0,10.7,10.4,24.4,8.1,17.5084095,78.2723004,30.0
ICRISAT,1999-05-24,34.8,23.2,75,40.0,13.4,0.3,8.8,9.5,22.0,7.0,17.5084095,78.2723004,30.3
ICRISAT,1999-05-25,35.6,23.0,82,41.0,10.8,0.0,7.4,7.6,20.6,6.3,17.5084095,78.2723004,30.3
ICRISAT,1999-05-26,33.6,20.8,90,48.0,12.9,11.4,4.0,6.0,20.5,5.9,17.5084095,78.2723004,41.7
ICRISAT,1999-05-27,30.9,20.3,93,67.0,5.0,39.7,2.0,5.5,13.9,3.3,17.5084095,78.2723004,81.4
ICRISAT,1999-05-28,31.0,21.8,85,63.0,13.0,0.0,0.6,5.0,15.5,4.5,17.5084095,78.2723004,81.4
ICRISAT,1999-05-29,35.5,23.1,81,39.0,15.4,0.0,5.5,8.5,21.3,7.2,17.5084095,78.2723004,81.4
ICRISAT,1999-05-30,35.9,23.0,67,35.0,15.2,0.0,10.0,11.0,23.7,8.1,17.5084095,78.2723004,81.4
ICRISAT,1999-05-31,35.4,23.7,70,37.0,14.2,0.0,11.0,11.0,24.9,7.8,17.5084095,78.2723004,81.4
ICRISAT,1999-06-01,35.2,24.0,66,39.0,14.5,0.0,10.9,10.2,24.7,7.8,17.5084095,78.2723004,81.4
ICRISAT,1999-06-02,36.0,24.7,66,37.0,15.5,0.0,10.2,11.6,25.5,8.3,17.5084095,78.2723004,81.4
ICRISAT,1999-06-03,35.4,23.1,67,34.0,16.2,0.0,11.0,12.0,24.9,8.4,17.5084095,78.2723004,81.4
ICRISAT,1999-06-04,33.4,19.5,88,41.0,14.6,7.0,4.9,6.1,15.4,5.8,17.5084095,78.2723004,88.4
ICRISAT,1999-06-05,34.8,22.6,74,39.0,12.8,0.0,9.0,8.1,25.4,7.4,17.5084095,78.2723004,88.4
ICRISAT,1999-06-06,35.9,24.0,63,33.0,12.3,0.0,10.7,9.6,24.7,7.8,17.5084095,78.2723004,88.4
ICRISAT,1999-06-07,37.4,24.0,61,29.0,15.3,0.0,10.3,12.0,24.8,8.9,17.5084095,78.2723004,88.4
ICRISAT,1999-06-08,35.1,23.7,69,44.0,8.3,0.0,8.1,9.0,23.3,6.3,17.5084095,78.2723004,88.4
ICRISAT,1999-06-09,35.0,24.1,66,44.0,17.8,0.0,7.0,11.0,21.7,7.7,17.5084095,78.2723004,88.4
ICRISAT,1999-06-10,35.6,22.6,81,40.0,17.5,0.0,9.7,10.5,22.5,7.6,17.5084095,78.2723004,88.4
ICRISAT,1999-06-11,35.7,22.2,87,41.0,14.8,1.8,6.7,7.0,20.1,6.8,17.5084095,78.2723004,90.2
ICRISAT,1999-06-12,32.8,23.5,82,56.0,13.3,0.0,5.4,6.2,16.5,5.2,17.5084095,78.2723004,90.2
ICRISAT,1999-06-13,33.0,21.1,93,48.0,14.0,3.8,6.6,6.6,19.8,5.8,17.5084095,78.2723004,94.0
ICRISAT,1999-06-14,31.8,22.8,87,59.0,12.1,0.0,4.7,5.9,17.5,4.9,17.5084095,78.2723004,94.0
ICRISAT,1999-06-15,33.8,21.8,95,42.0,16.7,1.8,4.4,8.4,16.6,6.0,17.5084095,78.2723004,95.8
ICRISAT,1999-06-16,27.7,20.2,90,68.0,19.4,4.0,0.0,2.2,3.5,2.5,17.5084095,78.2723004,99.8
ICRISAT,1999-06-17,29.0,20.0,91,68.0,16.5,34.2,0.3,3.9,4.2,2.4,17.5084095,78.2723004,134.0
ICRISAT,1999-06-18,27.0,20.2,93,70.0,18.1,2.0,0.0,2.5,4.1,2.2,17.5084095,78.2723004,136.0
ICRISAT,1999-06-19,27.1,21.5,83,70.0,18.9,0.8,0.1,2.8,2.9,2.4,17.5084095,78.2723004,136.8
ICRISAT,1999-06-20,31.5,21.5,87,65.0,23.3,6.6,5.6,6.7,16.2,5.1,17.5084095,78.2723004,143.4
ICRISAT,1999-06-21,31.8,21.6,84,55.0,20.4,0.0,6.5,7.5,13.4,5.3,17.5084095,78.2723004,143.4
ICRISAT,1999-06-22,31.7,21.8,80,51.0,21.2,0.0,4.5,7.5,12.8,5.6,17.5084095,78.2723004,143.4
ICRISAT,1999-06-23,31.7,22.3,79,52.0,25.8,0.0,1.3,7.1,7.9,5.4,17.5084095,78.2723004,143.4
ICRISAT,1999-06-24,29.2,20.9,88,63.0,21.2,0.2,0.4,4.8,6.5,3.5,17.5084095,78.2723004,143.6
ICRISAT,1999-06-25,31.7,20.8,85,65.0,20.5,0.0,3.7,4.7,15.9,4.9,17.5084095,78.2723004,143.6
ICRISAT,1999-06-26,32.8,20.7,87,48.0,18.8,0.0,7.5,7.5,16.2,5.9,17.5084095,78.2723004,143.6
ICRISAT,1999-06-27,32.7,21.1,84,56.0,15.6,0.0,10.0,8.0,17.0,5.4,17.5084095,78.2723004,143.6
ICRISAT,1999-06-28,32.8,21.0,80,45.0,17.8,0.0,10.6,8.5,17.2,6.3,17.5084095,78.2723004,143.6
ICRISAT,1999-06-29,33.3,21.8,79,49.0,12.9,0.0,10.4,7.3,17.6,5.6,17.5084095,78.2723004,143.6
ICRISAT,1999-06-30,33.8,22.4,78,44.0,12.2,0.0,11.2,8.0,24.6,6.8,17.5084095,78.2723004,143.6
ICRISAT,1999-07-01,34.2,22.0,75,45.0,12.6,2.4,7.4,7.7,16.8,5.9,17.5084095,78.2723004,146.0
ICRISAT,1999-07-02,34.0,21.4,76,41.0,14.7,0.0,9.4,9.0,22.1,7.0,17.5084095,78.2723004,146.0
ICRISAT,1999-07-03,33.4,22.6,72,38.0,18.7,0.0,8.3,9.0,21.1,7.6,17.5084095,78.2723004,146.0
ICRISAT,1999-07-04,33.8,22.3,67,39.0,12.3,0.0,9.8,9.3,22.8,6.9,17.5084095,78.2723004,146.0
ICRISAT,1999-07-05,34.2,20.9,95,42.0,11.7,7.0,7.2,8.6,22.8,6.3,17.5084095,78.2723004,153.0
ICRISAT,1999-07-06,30.7,21.6,87,65.0,9.3,1.2,1.4,4.6,14.7,3.9,17.5084095,78.2723004,154.2
ICRISAT,1999-07-07,33.4,19.5,95,50.0,8.3,20.6,3.5,7.1,19.2,5.0,17.5084095,78.2723004,174.79999999999998
ICRISAT,1999-07-08,29.4,19.4,97,70.0,6.7,26.8,1.3,5.0,13.7,3.2,17.5084095,78.2723004,201.6
ICRISAT,1999-07-09,29.9,21.7,89,72.0,5.0,1.0,3.9,3.3,15.8,3.6,17.5084095,78.2723004,202.6
ICRISAT,1999-07-10,31.2,22.1,84,60.0,10.7,0.0,8.3,5.8,19.8,5.0,17.5084095,78.2723004,202.6
ICRISAT,1999-07-11,32.4,21.8,85,55.0,12.5,0.0,6.6,5.1,18.2,5.2,17.5084095,78.2723004,202.6
ICRISAT,1999-07-12,30.0,20.2,91,64.0,13.7,11.8,2.1,4.5,13.3,3.9,17.5084095,78.2723004,214.4
ICRISAT,1999-07-13,29.4,19.3,90,75.0,14.4,15.6,1.2,5.0,14.5,3.6,17.5084095,78.2723004,230.0
ICRISAT,1999-07-14,27.9,20.8,87,69.0,17.1,1.0,0.4,3.8,13.2,3.8,17.5084095,78.2723004,231.0
ICRISAT,1999-07-15,30.1,19.7,87,59.0,18.3,22.9,4.8,6.0,17.6,5.1,17.5084095,78.2723004,253.9
ICRISAT,1999-07-16,28.2,20.4,90,93.0,15.3,25.7,2.5,5.0,12.7,2.6,17.5084095,78.2723004,279.6
ICRISAT,1999-07-17,30.3,21.1,90,67.0,16.4,1.5,6.6,4.7,18.1,4.6,17.5084095,78.2723004,281.1
ICRISAT,1999-07-18,31.0,22.1,87,66.0,12.4,0.0,3.9,4.3,18.1,4.6,17.5084095,78.2723004,281.1
ICRISAT,1999-07-19,31.0,21.7,88,64.0,13.9,1.0,3.8,3.8,16.5,4.5,17.5084095,78.2723004,282.1
ICRISAT,1999-07-20,31.0,21.3,90,61.0,16.9,3.7,5.0,5.8,18.9,5.1,17.5084095,78.2723004,285.8
ICRISAT,1999-07-21,30.3,21.3,88,66.0,15.9,6.2,4.0,4.6,17.8,4.7,17.5084095,78.2723004,292.0
ICRISAT,1999-07-22,29.2,20.5,90,65.0,16.5,14.2,1.1,4.1,13.3,4.0,17.5084095,78.2723004,306.2
ICRISAT,1999-07-23,28.7,20.6,91,70.0,16.8,2.6,0.7,4.3,14.8,3.9,17.5084095,78.2723004,308.8
ICRISAT,1999-07-24,30.2,21.1,86,65.0,19.7,4.0,5.4,5.9,16.5,4.8,17.5084095,78.2723004,312.8
ICRISAT,1999-07-25,30.8,20.5,90,61.0,19.6,2.8,5.0,5.6,16.8,5.0,17.5084095,78.2723004,315.6
ICRISAT,1999-07-26,31.1,20.9,90,55.0,19.9,3.2,8.4,6.6,19.3,5.6,17.5084095,78.2723004,318.8
ICRISAT,1999-07-27,29.8,20.9,85,58.0,18.6,0.0,4.0,5.2,18.7,5.3,17.5084095,78.2723004,318.8
ICRISAT,1999-07-28,28.2,20.8,91,65.0,19.4,6.2,2.2,6.1,16.8,4.4,17.5084095,78.2723004,325.0
ICRISAT,1999-07-29,27.9,20.2,88,73.0,14.8,1.8,3.1,4.3,14.7,3.7,17.5084095,78.2723004,326.8
ICRISAT,1999-07-30,30.0,21.6,83,55.0,18.8,0.0,5.2,6.6,18.7,5.6,17.5084095,78.2723004,326.8
ICRISAT,1999-07-31,29.9,19.9,88,61.0,13.3,0.0,1.6,5.3,15.6,4.3,17.5084095,78.2723004,326.8
ICRISAT,1999-08-01,29.8,19.7,96,62.0,12.1,26.4,5.6,4.1,17.4,4.3,17.5084095,78.2723004,353.2
ICRISAT,1999-08-02,29.3,19.8,98,92.0,11.2,21.7,0.0,2.3,6.9,1.6,17.5084095,78.2723004,374.9
ICRISAT,1999-08-03,27.8,20.5,90,76.0,19.3,19.2,0.9,3.3,13.3,3.4,17.5084095,78.2723004,394.09999999999997
ICRISAT,1999-08-04,25.7,20.7,90,78.0,8.1,0.4,0.0,2.5,10.3,2.5,17.5084095,78.2723004,394.49999999999994
ICRISAT,1999-08-05,28.4,20.7,90,71.0,14.9,1.0,4.4,4.0,18.7,4.3,17.5084095,78.2723004,395.49999999999994
ICRISAT,1999-08-06,28.6,21.0,88,66.0,16.7,0.0,3.4,5.2,16.4,4.3,17.5084095,78.2723004,395.49999999999994
ICRISAT,1999-08-07,29.2,20.4,88,61.0,19.4,2.5,3.0,4.5,15.2,4.6,17.5084095,78.2723004,397.99999999999994
ICRISAT,1999-08-08,28.3,21.0,88,66.0,19.9,3.4,1.1,3.2,12.8,4.0,17.5084095,78.2723004,401.3999999999999
ICRISAT,1999-08-09,25.9,20.5,88,78.0,15.9,1.4,0.0,3.2,9.4,2.7,17.5084095,78.2723004,402.7999999999999
ICRISAT,1999-08-10,27.4,19.6,88,78.0,13.5,5.0,1.7,3.0,13.0,3.2,17.5084095,78.2723004,407.7999999999999
ICRISAT,1999-08-11,29.8,20.0,91,70.0,9.6,8.8,6.7,4.8,21.6,4.6,17.5084095,78.2723004,416.5999999999999
ICRISAT,1999-08-12,30.3,19.7,93,62.0,8.9,0.0,10.3,4.0,21.8,4.8,17.5084095,78.2723004,416.5999999999999
ICRISAT,1999-08-13,30.4,20.0,90,56.0,11.6,0.6,8.0,5.9,20.7,5.1,17.5084095,78.2723004,417.19999999999993
ICRISAT,1999-08-14,29.1,20.4,86,61.0,13.6,0.0,5.6,5.0,16.1,4.4,17.5084095,78.2723004,417.19999999999993
ICRISAT,1999-08-15,28.4,21.3,88,65.0,11.4,0.4,3.8,4.4,11.7,3.5,17.5084095,78.2723004,417.5999999999999
ICRISAT,1999-08-16,30.7,20.6,98,60.0,8.9,6.2,7.9,5.1,17.8,4.3,17.5084095,78.2723004,423.7999999999999
ICRISAT,1999-08-17,29.4,20.7,93,66.0,5.3,0.0,3.3,2.8,13.4,3.2,17.5084095,78.2723004,423.7999999999999
ICRISAT,1999-08-18,30.4,20.7,93,59.0,6.5,0.0,6.1,4.0,18.6,4.3,17.5084095,78.2723004,423.7999999999999
ICRISAT,1999-08-19,30.8,20.3,95,90.0,5.2,10.0,6.8,4.5,16.4,3.3,17.5084095,78.2723004,433.7999999999999
ICRISAT,1999-08-20,31.6,20.5,98,63.0,4.0,5.2,8.1,4.4,20.8,4.4,17.5084095,78.2723004,438.9999999999999
ICRISAT,1999-08-21,28.0,21.6,90,76.0,4.3,0.0,0.4,2.1,13.9,3.1,17.5084095,78.2723004,438.9999999999999
ICRISAT,1999-08-22,27.6,19.7,91,77.0,9.2,0.0,1.0,3.4,12.9,3.0,17.5084095,78.2723004,438.9999999999999
ICRISAT,1999-08-23,30.8,20.3,88,54.0,7.1,0.0,8.4,4.8,20.7,4.8,17.5084095,78.2723004,438.9999999999999
ICRISAT,1999-08-24,31.3,21.6,88,64.0,4.7,0.0,9.1,5.9,23.6,5.0,17.5084095,78.2723004,438.9999999999999
ICRISAT,1999-08-25,31.3,21.6,92,57.0,8.8,0.2,4.7,5.2,17.9,4.5,17.5084095,78.2723004,439.1999999999999
ICRISAT,1999-08-26,27.8,20.8,88,64.0,11.5,0.0,0.1,4.0,11.4,3.4,17.5084095,78.2723004,439.1999999999999
ICRISAT,1999-08-27,28.4,19.7,96,65.0,11.1,8.4,0.6,5.1,14.1,3.6,17.5084095,78.2723004,447.59999999999985
ICRISAT,1999-08-28,27.6,20.4,93,86.0,9.1,4.5,0.8,2.3,15.9,3.2,17.5084095,78.2723004,452.09999999999985
ICRISAT,1999-08-29,29.2,20.9,88,65.0,18.7,0.0,3.9,4.8,18.7,4.8,17.5084095,78.2723004,452.09999999999985
ICRISAT,1999-08-30,27.2,20.4,91,73.0,8.6,0.0,0.0,2.9,10.4,2.7,17.5084095,78.2723004,452.09999999999985
ICRISAT,1999-08-31,30.4,20.1,90,59.0,11.1,4.0,7.3,3.9,23.4,5.3,17.5084095,78.2723004,456.09999999999985
ICRISAT,1999-09-01,27.2,20.9,90,73.0,18.2,0.0,0.0,2.5,18.4,4.1,17.5084095,78.2723004,456.09999999999985
ICRISAT,1999-09-02,30.1,20.2,85,60.0,18.3,0.0,6.3,5.7,21.6,5.5,17.5084095,78.2723004,456.09999999999985
ICRISAT,1999-09-03,30.6,20.8,85,54.0,11.7,0.0,3.4,5.2,16.4,4.7,17.5084095,78.2723004,456.09999999999985
ICRISAT,1999-09-04,30.4,20.4,86,56.0,12.7,4.6,4.0,6.6,18.1,4.9,17.5084095,78.2723004,460.6999999999999
ICRISAT,1999-09-05,30.3,19.8,85,53.0,13.6,0.0,4.2,5.0,20.1,5.3,17.5084095,78.2723004,460.6999999999999
ICRISAT,1999-09-06,31.1,20.4,82,55.0,11.0,0.0,11.0,7.4,23.4,5.6,17.5084095,78.2723004,460.6999999999999
ICRISAT,1999-09-07,30.7,19.7,98,59.0,12.1,31.5,4.8,6.7,15.3,4.1,17.5084095,78.2723004,492.1999999999999
ICRISAT,1999-09-08,26.0,20.0,91,75.0,14.3,0.4,0.8,2.4,16.5,3.5,17.5084095,78.2723004,492.59999999999985
ICRISAT,1999-09-09,24.8,19.4,96,77.0,13.3,3.4,0.0,2.4,5.0,1.7,17.5084095,78.2723004,495.99999999999983
ICRISAT,1999-09-10,24.7,20.6,97,84.0,8.7,0.0,0.0,1.4,6.5,1.6,17.5084095,78.2723004,495.99999999999983
ICRISAT,1999-09-11,26.8,20.7,98,82.0,7.5,8.8,1.7,2.5,10.9,2.4,17.5084095,78.2723004,504.79999999999984
ICRISAT,1999-09-12,27.6,21.1,90,92.0,9.7,8.4,3.1,3.2,11.0,2.4,17.5084095,78.2723004,513.1999999999998
ICRISAT,1999-09-13,28.1,20.5,91,72.0,9.5,0.0,3.7,3.4,10.8,2.9,17.5084095,78.2723004,513.1999999999998
ICRISAT,1999-09-14,27.7,19.6,91,74.0,18.8,0.0,4.0,4.1,13.5,3.5,17.5084095,78.2723004,513.1999999999998
ICRISAT,1999-09-15,28.1,19.8,91,67.0,9.9,0.0,5.5,3.5,17.1,3.9,17.5084095,78.2723004,513.1999999999998
ICRISAT,1999-09-16,30.2,18.8,88,61.0,18.6,0.0,10.6,4.8,19.1,5.1,17.5084095,78.2723004,513.1999999999998
ICRISAT,1999-09-17,30.1,20.8,86,57.0,11.3,0.2,9.9,6.3,19.8,4.9,17.5084095,78.2723004,513.3999999999999
ICRISAT,1999-09-18,30.7,21.1,80,50.0,18.5,0.0,5.7,6.6,17.7,5.8,17.5084095,78.2723004,513.3999999999999
ICRISAT,1999-09-19,30.9,18.5,81,46.0,9.8,0.0,7.1,6.3,21.5,5.4,17.5084095,78.2723004,513.3999999999999
ICRISAT,1999-09-20,29.4,19.3,88,57.0,9.8,0.0,9.4,5.0,9.8,3.3,17.5084095,78.2723004,513.3999999999999
ICRISAT,1999-09-21,30.8,20.6,91,61.0,9.5,0.0,6.3,4.8,15.7,4.0,17.5084095,78.2723004,513.3999999999999
ICRISAT,1999-09-22,30.7,20.7,90,58.0,12.5,0.0,5.9,5.5,14.9,4.3,17.5084095,78.2723004,513.3999999999999
ICRISAT,1999-09-23,27.6,21.0,97,92.0,5.8,5.8,0.8,2.5,8.1,1.8,17.5084095,78.2723004,519.1999999999998
ICRISAT,1999-09-24,31.8,21.7,93,54.0,3.8,3.6,3.8,3.4,13.5,3.3,17.5084095,78.2723004,522.7999999999998
ICRISAT,1999-09-25,31.4,20.2,93,64.0,4.0,0.0,3.0,3.4,13.5,3.2,17.5084095,78.2723004,522.7999999999998
ICRISAT,1999-09-26,30.5,20.8,95,58.0,4.0,1.2,4.8,4.7,14.7,3.4,17.5084095,78.2723004,523.9999999999999
ICRISAT,1999-09-27,30.3,22.1,93,68.0,3.8,0.0,5.9,2.2,14.6,3.3,17.5084095,78.2723004,523.9999999999999
ICRISAT,1999-09-28,30.0,20.0,98,58.0,5.2,9.2,5.6,4.0,14.3,3.4,17.5084095,78.2723004,533.1999999999999
ICRISAT,1999-09-29,30.0,21.4,93,61.0,8.8,0.0,8.4,4.6,18.3,4.2,17.5084095,78.2723004,533.1999999999999
ICRISAT,1999-09-30,25.3,21.3,88,92.0,7.6,3.0,0.5,1.7,6.1,1.5,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-01,29.3,21.7,87,69.0,11.3,0.0,9.5,4.0,15.7,3.9,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-02,30.2,20.2,90,59.0,8.5,0.0,9.8,5.0,17.6,4.2,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-03,30.6,20.3,97,57.0,6.2,0.0,8.0,4.8,17.9,4.0,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-04,30.7,20.1,84,57.0,7.1,0.0,9.3,5.4,18.6,4.3,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-05,30.8,20.2,90,55.0,7.3,0.0,10.0,6.0,17.2,4.1,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-06,30.8,21.5,87,58.0,9.1,0.0,9.6,4.9,10.8,3.5,17.5084095,78.2723004,536.1999999999999
ICRISAT,1999-10-07,29.8,21.0,92,91.0,11.0,0.3,5.4,3.0,6.7,1.7,17.5084095,78.2723004,536.4999999999999
ICRISAT,1999-10-08,28.2,20.7,92,68.0,13.2,0.0,4.4,3.6,7.7,2.8,17.5084095,78.2723004,536.4999999999999
ICRISAT,1999-10-09,30.1,20.8,95,61.0,12.2,0.5,7.7,4.6,7.8,3.0,17.5084095,78.2723004,536.9999999999999
ICRISAT,1999-10-10,31.8,20.2,92,52.0,10.3,0.0,9.7,5.0,11.7,3.9,17.5084095,78.2723004,536.9999999999999
ICRISAT,1999-10-11,32.7,18.9,92,44.0,6.8,0.0,10.3,6.0,21.5,4.9,17.5084095,78.2723004,536.9999999999999
ICRISAT,1999-10-12,32.3,20.6,97,50.0,4.8,0.2,7.8,5.8,17.8,4.0,17.5084095,78.2723004,537.1999999999999
ICRISAT,1999-10-13,31.4,19.6,91,57.0,5.3,5.0,6.1,3.7,16.2,3.7,17.5084095,78.2723004,542.1999999999999
ICRISAT,1999-10-14,31.9,18.3,98,40.0,3.8,0.0,8.5,5.9,19.6,4.1,17.5084095,78.2723004,542.1999999999999
ICRISAT,1999-10-15,30.7,20.0,91,55.0,4.7,0.0,8.3,4.8,16.2,3.6,17.5084095,78.2723004,542.1999999999999
ICRISAT,1999-10-16,29.8,18.3,96,55.0,6.0,0.0,3.7,4.3,13.2,3.3,17.5084095,78.2723004,542.1999999999999
ICRISAT,1999-10-17,31.2,18.4,98,54.0,3.8,17.6,6.2,4.2,15.8,3.4,17.5084095,78.2723004,559.8
ICRISAT,1999-10-18,29.8,18.3,98,62.0,5.1,0.0,7.4,4.4,15.9,3.4,17.5084095,78.2723004,559.8
ICRISAT,1999-10-19,30.3,15.6,94,47.0,6.1,0.0,7.7,4.6,17.5,3.9,17.5084095,78.2723004,559.8
ICRISAT,1999-10-20,30.6,16.1,94,46.0,3.4,0.0,9.6,5.2,20.0,3.9,17.5084095,78.2723004,559.8
ICRISAT,1999-10-21,30.7,15.3,95,39.0,3.7,0.0,10.1,5.9,20.6,4.0,17.5084095,78.2723004,559.8
ICRISAT,1999-10-22,30.2,17.7,82,49.0,4.0,0.0,9.8,5.5,18.1,3.8,17.5084095,78.2723004,559.8
ICRISAT,1999-10-23,30.6,16.4,76,47.0,4.2,0.0,10.0,6.2,18.6,3.9,17.5084095,78.2723004,559.8
ICRISAT,1999-10-24,30.4,15.0,89,41.0,3.9,0.0,10.3,5.7,20.1,4.0,17.5084095,78.2723004,559.8
ICRISAT,1999-10-25,30.7,20.7,87,49.0,4.0,0.0,7.2,4.6,15.9,3.6,17.5084095,78.2723004,559.8
ICRISAT,1999-10-26,31.1,19.6,94,51.0,5.5,0.0,7.1,4.0,14.3,3.5,17.5084095,78.2723004,559.8
ICRISAT,1999-10-27,31.8,19.6,97,51.0,4.0,14.8,8.5,4.9,13.6,3.2,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-10-28,30.8,16.0,98,54.0,4.5,0.0,7.1,3.5,13.1,3.0,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-10-29,29.7,13.8,89,38.0,4.6,0.0,5.6,4.9,14.3,3.4,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-10-30,30.7,12.4,82,21.0,8.0,0.0,8.1,6.5,17.7,4.9,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-10-31,30.0,12.7,80,29.0,8.2,0.0,10.2,6.6,19.8,4.9,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-01,30.8,15.0,87,43.0,6.7,0.0,10.1,6.2,19.8,4.4,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-02,31.7,16.0,91,39.0,6.9,0.0,10.1,6.6,19.9,4.6,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-03,31.6,16.8,93,51.0,6.8,0.0,8.7,4.7,16.3,3.9,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-04,31.3,16.1,93,39.0,4.1,0.0,10.0,5.0,18.4,3.8,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-05,31.8,16.4,91,40.0,3.3,0.0,9.7,5.6,17.5,3.6,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-06,30.2,19.1,91,50.0,4.3,0.0,7.4,4.8,15.9,3.4,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-07,32.0,17.3,96,44.0,6.1,0.0,9.8,5.2,17.9,4.1,17.5084095,78.2723004,574.5999999999999
ICRISAT,1999-11-08,27.4,19.6,88,78.0,13.5,5.0,1.7,3.0,13.0,3.0,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-09,31.8,15.0,87,36.0,3.3,0.0,8.5,5.6,16.4,3.4,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-10,31.3,12.4,82,34.0,3.4,0.0,9.9,5.5,18.0,3.6,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-11,30.8,13.6,86,28.0,4.1,0.0,9.9,5.6,18.4,3.8,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-12,30.2,12.2,86,32.0,3.2,0.0,9.9,5.1,17.9,3.4,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-13,30.4,9.4,75,27.0,4.9,0.0,10.3,6.8,18.9,4.0,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-14,30.2,10.4,77,21.0,4.1,0.0,9.8,6.0,19.7,3.9,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-15,29.9,11.1,85,31.0,3.2,0.0,10.0,5.5,18.2,3.4,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-16,29.2,9.7,72,26.0,4.2,0.0,10.3,6.5,19.2,3.7,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-17,30.2,9.7,83,26.0,4.3,0.0,10.1,6.3,19.0,3.8,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-18,29.4,9.9,84,27.0,4.3,0.0,10.1,6.0,18.1,3.6,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-19,28.3,9.1,86,29.0,4.0,0.0,10.0,6.4,18.5,3.5,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-20,28.0,9.0,82,27.0,4.4,0.0,9.8,5.8,18.2,3.5,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-21,28.4,9.0,78,26.0,3.7,0.0,8.8,6.0,17.8,3.4,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-22,27.8,12.7,64,26.0,5.9,0.0,10.0,6.8,17.1,3.9,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-23,25.8,13.2,67,41.0,4.7,0.0,0.6,5.3,8.9,2.6,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-24,29.1,11.7,88,41.0,4.4,0.0,8.6,4.6,16.1,3.3,17.5084095,78.2723004,579.5999999999999
ICRISAT,1999-11-25,29.4,13.3,92,47.0,3.0,0.0,6.7,3.6,14.0,2.8,17.5084095,78.2723004,579.5999999999999
